小韻號,韻部原貌,最簡描述,反切覈校前,反切,字頭覈校前,字頭,釋義,釋義補充,圖片id
689,肴,崇肴平,鉏交,,勦,,輕捷也又子小切,,下平11左
689,肴,崇肴平,鉏交,,𡻝,,山高皃,,下平11左
689,肴,崇肴平,鉏交,,𣝞,,蒜束,,下平11左
689,肴,崇肴平,鉏交,,樔,,說文曰澤中守艸樓,,下平11左
689,肴,崇肴平,鉏交,,𡏮,,地名在聊城,,下平11左
689,肴,崇肴平,鉏交,,鄛,,鄉名在南陽,,下平11左
690,肴,孃肴平,女交,,鐃,,鐃似鈴無舌女交切九,,下平11左
690,肴,孃肴平,女交,,呶,,喧呶,,下平11左
690,肴,孃肴平,女交,,譊,,爭也又恚呼也,,下平11左
690,肴,孃肴平,女交,,怓,,心亂,,下平11左
690,肴,孃肴平,女交,,䴃,,鳭䴃鳥名也鳭音嘲,,下平11左
690,肴,孃肴平,女交,,𣲿,,𣲿沙藥名,,下平11左
690,肴,孃肴平,女交,,𥗸,䃩,上同,𣲿沙藥名,下平11左
690,肴,孃肴平,女交,,𡽧,,𡽧崒也,,下平11左
690,肴,孃肴平,女交,,㺜,,犬多毛又奴刀切,,下平11左
691,肴,生肴平,所交,,梢,,船舵尾也又枝梢也所交切十七,,下平11左
691,肴,生肴平,所交,,捎,,蒲捎良馬名也亦芟也又音宵,,下平11左
691,肴,生肴平,所交,,髾,,髮尾,,下平11左
691,肴,生肴平,所交,,輎,,兵車,,下平11左
691,肴,生肴平,所交,,旓,,旌旗旒也,,下平11左
691,肴,生肴平,所交,,弰,,弓弰,,下平11左
691,肴,生肴平,所交,,䈰,,飯帚,,下平11左
691,肴,生肴平,所交,,筲,,斗筲竹器,,下平11左
691,肴,生肴平,所交,,鞘,,鞭鞘,,下平11左
691,肴,生肴平,所交,,蛸,,蠨蛸喜子,,下平12右
691,肴,生肴平,所交,,鮹,,海魚形如鞕鞘,,下平12右
691,肴,生肴平,所交,,䘯,,衣袵,,下平12右
691,肴,生肴平,所交,,綃,,帆維又音宵,,下平12右
691,肴,生肴平,所交,,颵,,風聲,,下平12右
691,肴,生肴平,所交,,莦,,說文惡草皃又音消,,下平12右
691,肴,生肴平,所交,,娋,,小娋偷也,,下平12右
691,肴,生肴平,所交,,𡡏,,齊人呼姊,,下平12右
692,肴,明肴平,莫交,,茅,,草名左氏傳曰前茅慮無明又姓史記秦有茅焦莫交切八,,下平12右
692,肴,明肴平,莫交,,蝥,,螌蝥蟲名,,下平12右
692,肴,明肴平,莫交,,貓,,又武瀌切,,下平12右
692,肴,明肴平,莫交,,犛,,牛名又力之切,,下平12右
692,肴,明肴平,莫交,,罞,,麋罟也,,下平12右
692,肴,明肴平,莫交,,鶜,,鶜鴟鳥也,,下平12右
692,肴,明肴平,莫交,,描,,打也出玉篇,,下平12右
692,肴,明肴平,莫交,,媌,,美好皃,,下平12右
693,肴,曉肴平,許交,,虓,,虎聲許交切十六,,下平12右
693,肴,曉肴平,許交,,猇,,上同,虎聲許交切十六,下平12右
693,肴,曉肴平,許交,,髇,,髇箭,,下平12右
693,肴,曉肴平,許交,,藃,,禾傷肥又音嚻,,下平12右
693,肴,曉肴平,許交,,穘,,上同,禾傷肥又音嚻,下平12右
693,肴,曉肴平,許交,,窙,,高氣,,下平12右
693,肴,曉肴平,許交,,嗃,,嗃謈恚也,,下平12右
693,肴,曉肴平,許交,,䬘,,風䬘䬘也,,下平12右
693,肴,曉肴平,許交,,哮,,哮闞,,下平12右
693,肴,曉肴平,許交,,庨,,庨豁宮殿形狀,,下平12右
693,肴,曉肴平,許交,,灱,,乾也又熱也,,下平12右
693,肴,曉肴平,許交,,涍,,水名在河南郡,,下平12右
693,肴,曉肴平,許交,,嘐,,誇語也,,下平12右
693,肴,曉肴平,許交,,顤,,䫜顤胡人面也,,下平12右
693,肴,曉肴平,許交,,𩾾,,鴟𩾾似鳧腳近後不能行,,下平12右
693,肴,曉肴平,許交,,㹲,,豕驚,,下平12右
694,肴,幫肴平,布交,,包,,包裹亦姓楚大夫申包胥之後後漢有大鴻臚包咸布交切五,,下平12右
694,肴,幫肴平,布交,,胞,,胞胎又匹交切,,下平12右
694,肴,幫肴平,布交,,枹,,爾雅注曰樹木叢生枝節盤結詩云枹有三枿又楊枹菜,,下平12右
694,肴,幫肴平,布交,,苞,,叢生也豐也茂也又苞筍又姓,,下平12右
694,肴,幫肴平,布交,,勹,,包也象曲身皃,,下平12右
695,肴,滂肴平,匹交,,胞,,胞胎匹交切九,,下平12右
695,肴,滂肴平,匹交,,𨚔,,邑名說文布交切地名,,下平12右
695,肴,滂肴平,匹交,,䍖,,覆車網也又縛謀切,,下平12右
695,肴,滂肴平,匹交,,脬,,腹中水府,,下平12右
695,肴,滂肴平,匹交,,拋,,拋擲,,下平12右
695,肴,滂肴平,匹交,,泡,,水上浮漚說文曰水出山陽平樂東北入泗又音庖,,下平12右
695,肴,滂肴平,匹交,,𠐋,,盛也,,下平12右
695,肴,滂肴平,匹交,,𢿏,,擊也,,下平12右
695,肴,滂肴平,匹交,,𦫶,,藥名,,下平12右
696,肴,溪肴平,口交,,敲,,擊頭也口交切十一,,下平12右
696,肴,溪肴平,口交,,跤,,脛骨近足細處,,下平12右
696,肴,溪肴平,口交,,骹,,上同,脛骨近足細處,下平12右
696,肴,溪肴平,口交,,膠,𥉾,面不平也,,下平12右
696,肴,溪肴平,口交,,㤍,,㤍㤉伏態皃,,下平12右
696,肴,溪肴平,口交,,磽,,石地,,下平12右
696,肴,溪肴平,口交,,䂭,,䂭磝城戍名今濟州是也出音譜,,下平12右
696,肴,溪肴平,口交,,礉,,上同,䂭磝城戍名今濟州是也出音譜,下平12右
696,肴,溪肴平,口交,,鄗,,邑名又杜預云山名在滎陽縣西北又音郝,,下平12右
696,肴,溪肴平,口交,,墝,,墝埆瘠土,,下平12右
696,肴,溪肴平,口交,,頝,,頝䫜頭不媚也,,下平12右
697,肴,疑肴平,五交,,聱,,不聽也五交切又五勞語彪二切四,,下平12右
697,肴,疑肴平,五交,,謷,,不肖也又五勞切,,下平12右
697,肴,疑肴平,五交,,磝,,䂭磝,,下平12左
697,肴,疑肴平,五交,,𢿣,,蒼頡篇云擊也,,下平12左
698,肴,莊肴平,側交,,𦗔,,耳中聲側交切五,,下平12左
698,肴,莊肴平,側交,,罺,,抄網,,下平12左
698,肴,莊肴平,側交,,抓,,抓掐,,下平12左
698,肴,莊肴平,側交,,𠿈,,小兒聲,,下平12左
698,肴,莊肴平,側交,,摷,,擊也,,下平12左
699,肴,知肴平,陟交,,嘲,,言相調也陟交切五,,下平12左
699,肴,知肴平,陟交,,䞴,,䞴趟跳躍趟竹窅切,,下平12左
699,肴,知肴平,陟交,,啁,,說文曰啁嘐也,,下平12左
699,肴,知肴平,陟交,,鳭,,鳭䴃黃鳥,,下平12左
699,肴,知肴平,陟交,,鵃,,鶻鵃似山鵲而小短尾至春多聲,,下平12左
700,肴,初肴平,楚交,,䜈,,代人說也楚交切六,,下平12左
700,肴,初肴平,楚交,,抄,,略也又初教切,,下平12左
700,肴,初肴平,楚交,,鈔,,上同,略也又初教切,下平12左
700,肴,初肴平,楚交,,𦾱,,𦾱取,,下平12左
700,肴,初肴平,楚交,,訬,,健也,,下平12左
700,肴,初肴平,楚交,,䰫,,疾皃,,下平12左
701,肴,並肴平,薄交,,庖,,食廚也薄交切十七,,下平12左
701,肴,並肴平,薄交,,咆,,咆虓熊虎聲,,下平12左
701,肴,並肴平,薄交,,匏,,瓠也可爲笙竽,,下平12左
701,肴,並肴平,薄交,,炮,,合毛炙肉也一曰裹物燒,,下平12左
701,肴,並肴平,薄交,,炰,,上同,合毛炙肉也一曰裹物燒,下平12左
701,肴,並肴平,薄交,,鉋,,鉋刷,,下平12左
701,肴,並肴平,薄交,,瓟,,似瓠可爲飲器,,下平12左
701,肴,並肴平,薄交,,麃,,獸名似鹿,,下平12左
701,肴,並肴平,薄交,,掊,,手掊,,下平12左
701,肴,並肴平,薄交,,颮,,風聲,,下平12左
701,肴,並肴平,薄交,,鞄,,鞄皮說文云柔革工也,,下平12左
701,肴,並肴平,薄交,,狍,,獸名羊身人面目在腋下,,下平12左
701,肴,並肴平,薄交,,跑,,足跑地也,,下平12左
701,肴,並肴平,薄交,,捊,,引取亦作抱,,下平12左
701,肴,並肴平,薄交,,尥,,牛脛相交也又力釣切,,下平12左
701,肴,並肴平,薄交,,泡,,水名又匹交切,,下平12左
701,肴,並肴平,薄交,,㯡,,赤黑之漆,,下平12左
702,肴,影肴平,於交,,䫜,,頭凹也於交切九,,下平12左
702,肴,影肴平,於交,,㕭,,㕭咋多聲,,下平12左
702,肴,影肴平,於交,,坳,,地不平也,,下平12左
702,肴,影肴平,於交,,窅,,深目皃又烏了切,,下平12左
702,肴,影肴平,於交,,軪,,軪軋奇皃又車聲也,,下平12左
702,肴,影肴平,於交,,眑,,面目不平又於糾切,,下平12左
702,肴,影肴平,於交,,咬,,淫聲,,下平12左
702,肴,影肴平,於交,,梎,,梎柌鐮柄,,下平12左
702,肴,影肴平,於交,,𠣑,,目深,,下平12左
703,肴,徹肴平,敕交,,䫸,,熱風敕交切二,,下平12左
703,肴,徹肴平,敕交,,嘮,,嘮呶讙也,,下平12左
704,肴,來肴平,力嘲,,顟,,顤顟胡人面狀力嘲切四,,下平12左
704,肴,來肴平,力嘲,,𠐋,,盛也,,下平12左
704,肴,來肴平,力嘲,,窌,,深空之皃,,下平12左
704,肴,來肴平,力嘲,,賿,,謎語云錢又力絞切,,下平12左
705,肴,澄肴平,直交,,䄻,,禾穭生直交切穭音呂一,,下平12左
706,豪,匣豪平,胡刀,,豪,,豪俠說文曰豕鬣如筆管者亦州名屬九江郡古鍾離國與吳爭桑而滅隋改爲州山海經云渠猪之山多豪魚赤尾赤喙有羽胡刀切十三,,下平12左
706,豪,匣豪平,胡刀,,號,,大呼也又哭也詩云或號或呼易云先號咷而後笑又乎到切,,下平12左
706,豪,匣豪平,胡刀,,毫,,長毛,,下平12左
706,豪,匣豪平,胡刀,,嗥,,熊虎聲,,下平12左
706,豪,匣豪平,胡刀,,獆,,上同,熊虎聲,下平12左
706,豪,匣豪平,胡刀,,濠,,城濠又水名,,下平13右
706,豪,匣豪平,胡刀,,壕,,上同,城濠又水名,下平13右
706,豪,匣豪平,胡刀,,䫧,,𩕯䫧大面皃𩕯音刀,,下平13右
706,豪,匣豪平,胡刀,,𣘫,,木名,,下平13右
706,豪,匣豪平,胡刀,,崤,,山名在弘農又胡交切,,下平13右
706,豪,匣豪平,胡刀,,𨚙,,鄉名在南陽,,下平13右
706,豪,匣豪平,胡刀,,𠢕,,俊健,,下平13右
706,豪,匣豪平,胡刀,,𨼍,,𨼍壑,,下平13右
707,豪,見豪平,古勞,,髙,高,上也崇也遠也敬也又姓齊太公之後食采於高因氏焉出渤海漁陽遼東廣陵河南五望又漢複姓高堂氏出泰山古勞切二十一,,下平13右
707,豪,見豪平,古勞,,膏,,脂也元命包曰膏者神之液也又澤也肥也,,下平13右
707,豪,見豪平,古勞,,皐,,高也局也澤也詩云鶴鳴九皋言九折澤也又姓皋陶之後左傳有越大夫皋如,,下平13右
707,豪,見豪平,古勞,,皋,,上同,高也局也澤也詩云鶴鳴九皋言九折澤也又姓皋陶之後左傳有越大夫皋如,下平13右
707,豪,見豪平,古勞,,羔,,羊子,,下平13右
707,豪,見豪平,古勞,,餻,,餻糜,,下平13右
707,豪,見豪平,古勞,,㟸,,㟸㟉古亭,,下平13右
707,豪,見豪平,古勞,,櫜,,韜也一曰車上囊,,下平13右
707,豪,見豪平,古勞,,咎,,皋陶舜臣古作咎繇,,下平13右
707,豪,見豪平,古勞,,鼛,,役事車鼓長丈二尺詩曰鼓鐘伐鼛傳云鼛大鼓也,,下平13右
707,豪,見豪平,古勞,,鷎,,𪁜鷎鳥名,,下平13右
707,豪,見豪平,古勞,,篙,,進船竿,,下平13右
707,豪,見豪平,古勞,,槔,,桔槔,,下平13右
707,豪,見豪平,古勞,,䚌,,見也,,下平13右
707,豪,見豪平,古勞,,䔌,,葛之白花,,下平13右
707,豪,見豪平,古勞,,㤒,,局知也,,下平13右
707,豪,見豪平,古勞,,䆁,,今之餹䬾曰𥡅,,下平13右
707,豪,見豪平,古勞,,𣓌,,木名,,下平13右
707,豪,見豪平,古勞,,倃,,毀也,,下平13右
707,豪,見豪平,古勞,,䓘,,白䓘草食之不飢,,下平13右
707,豪,見豪平,古勞,,䣗,,鄉名在范陽,,下平13右
708,豪,來豪平,魯刀,,勞,,倦也勤也病也又姓後漢有琅邪勞丙魯刀切二十二,,下平13右
708,豪,來豪平,魯刀,,澇,,水名在京兆又郎到切,,下平13右
708,豪,來豪平,魯刀,,牢,,養牛馬圈亦堅也固也又蒲牢獸名又姓孔子弟子琴牢之後漢石顯之黨有牢梁,,下平13右
708,豪,來豪平,魯刀,,窂,,上同,養牛馬圈亦堅也固也又蒲牢獸名又姓孔子弟子琴牢之後漢石顯之黨有牢梁,下平13右
708,豪,來豪平,魯刀,,簩,,竹名一枝百葉有毒,,下平13右
708,豪,來豪平,魯刀,,䝁,,野豆,,下平13右
708,豪,來豪平,魯刀,,𧰉,,上同,野豆,下平13右
708,豪,來豪平,魯刀,,蟧,,小蟬一曰虭蟧蟪蛄也,,下平13右
708,豪,來豪平,魯刀,,醪,,濁酒,,下平13右
708,豪,來豪平,魯刀,,撈,,取也,,下平13右
708,豪,來豪平,魯刀,,㟉,,㟸㟉,,下平13右
708,豪,來豪平,魯刀,,㗦,,㗦嘈聲也,,下平13右
708,豪,來豪平,魯刀,,髝,,髝髞高皃,,下平13右
708,豪,來豪平,魯刀,,憥,,苦心皃,,下平13右
708,豪,來豪平,魯刀,,𦗖,,耳鳴又力彫切,,下平13右
708,豪,來豪平,魯刀,,䜮,,䜰䜮深谷皃,,下平13右
708,豪,來豪平,魯刀,,𨦭,,𨦭鑪錍也,,下平13右
708,豪,來豪平,魯刀,,𤩂,,玉名,,下平13右
708,豪,來豪平,魯刀,,嫪,,妬也又力報切,,下平13右
708,豪,來豪平,魯刀,,哰,,囒哰撦挐,,下平13右
708,豪,來豪平,魯刀,,𣘪,,木名,,下平13右
708,豪,來豪平,魯刀,,簝,,宗廟盛𠟼竹器又音寮,,下平13右
709,豪,曉豪平,呼毛,,蒿,,蓬蒿又姓出姓苑呼毛切七,,下平13右
709,豪,曉豪平,呼毛,,䜰,,䜰䜮深谷皃,,下平13左
709,豪,曉豪平,呼毛,,撓,,攪也又奴巧切,,下平13左
709,豪,曉豪平,呼毛,,薧,,死人里又音考,,下平13左
709,豪,曉豪平,呼毛,,薅,,除田草也,,下平13左
709,豪,曉豪平,呼毛,,茠,,,除田草也,下平13左
709,豪,曉豪平,呼毛,,𣐾,,並上同,除田草也,下平13左
710,豪,明豪平,莫袍,,毛,,說文曰眉髮之屬及獸毛也亦姓本自周武王母弟毛公後以爲氏本居鉅鹿避讎滎陽也莫袍切一十,,下平13左
710,豪,明豪平,莫袍,,髦,,髦鬣也髦俊也,,下平13左
710,豪,明豪平,莫袍,,芼,,菜也又音耄,,下平13左
710,豪,明豪平,莫袍,,𣹪,,水名出諸與山,,下平13左
710,豪,明豪平,莫袍,,旄,,旄鉞書曰武王右秉白旄史記曰昴星曰旄頭星徐爰釋疑曰乘輿黃麾內羽仗班弓箭左罼右䍐執罼者冠熊皮冠謂之髦頭也,,下平13左
710,豪,明豪平,莫袍,,氂,,犛牛尾也犛音猫,,下平13左
710,豪,明豪平,莫袍,,㮘,,冬桃,,下平13左
710,豪,明豪平,莫袍,,枆,,上同,冬桃,下平13左
710,豪,明豪平,莫袍,,酕,,酕醄醉也,,下平13左
710,豪,明豪平,莫袍,,堥,,前高後下丘名,,下平13左
711,豪,透豪平,土刀,,饕,,貪財曰饕土刀切二十八,,下平13左
711,豪,透豪平,土刀,,洮,,水名出西羌又清汰也,,下平13左
711,豪,透豪平,土刀,,韜,,藏也寬也說文曰劒衣也,,下平13左
711,豪,透豪平,土刀,,縚,,上同,藏也寬也說文曰劒衣也,下平13左
711,豪,透豪平,土刀,,謟,,疑也,,下平13左
711,豪,透豪平,土刀,,滔,,漫也又水流皃,,下平13左
711,豪,透豪平,土刀,,叨,,叨濫,,下平13左
711,豪,透豪平,土刀,,弢,,弓衣,,下平13左
711,豪,透豪平,土刀,,𩥓,,馬行皃,,下平13左
711,豪,透豪平,土刀,,㹗,,牛羊無子又昌來切,,下平13左
711,豪,透豪平,土刀,,𤘸,,牛行遟皃,,下平13左
711,豪,透豪平,土刀,,慆,,悅樂,,下平13左
711,豪,透豪平,土刀,,絛,,編絲繩也,,下平13左
711,豪,透豪平,土刀,,幍,,上同,編絲繩也,下平13左
711,豪,透豪平,土刀,,𠌪,,目通白也,,下平13左
711,豪,透豪平,土刀,,槄,,木名爾雅云槄山榎今山楸也,,下平13左
711,豪,透豪平,土刀,,蜪,,爾雅曰蝝蝮蜪郭璞曰蝗子未有翅者又音陶,,下平13左
711,豪,透豪平,土刀,,夲,,說文曰進趣也从大十大十者猶兼十人也,,下平13左
711,豪,透豪平,土刀,,𠦂,,上同,說文曰進趣也从大十大十者猶兼十人也,下平13左
711,豪,透豪平,土刀,,綢,,爾雅曰素錦綢杠郭璞曰以白地錦韜旗之竿又音紬,,下平13左
711,豪,透豪平,土刀,,搯,,搯捾周書云師乃搯捾捾烏活切,,下平13左
711,豪,透豪平,土刀,,翢,,羽葆幢又徒刀切,,下平13左
711,豪,透豪平,土刀,,瑫,,玉名,,下平13左
711,豪,透豪平,土刀,,𠬢,,𠬢滑也又𦝫鼓大頭名,,下平13左
711,豪,透豪平,土刀,,䈱,,牛𥴧,,下平13左
711,豪,透豪平,土刀,,𠚡,,古器,,下平13左
711,豪,透豪平,土刀,,詜,,詜䛬言不節,,下平13左
711,豪,透豪平,土刀,,挑,,挑達往來相見皃詩曰挑兮達兮又條了切,,下平13左
712,豪,端豪平,都牢,,刀,,釋名曰刀到也以斬伐到其所也說文云兵也都牢切七,,下平13左
712,豪,端豪平,都牢,,魛,,魚名,,下平13左
712,豪,端豪平,都牢,,忉,,憂心皃,,下平13左
712,豪,端豪平,都牢,,裯,,說文曰祗裯短衣又直流切襌被也,,下平13左
712,豪,端豪平,都牢,,舠,,小船,,下平13左
712,豪,端豪平,都牢,,𩕯,,𩕯䫧大面皃,,下平13左
712,豪,端豪平,都牢,,朷,,木心,,下平14右
713,豪,心豪平,蘇遭,,騷,,愁也蘇遭切十三,,下平14右
713,豪,心豪平,蘇遭,,搔,,瓟刮,,下平14右
713,豪,心豪平,蘇遭,,繅,,繹繭爲絲,,下平14右
713,豪,心豪平,蘇遭,,繰,,上同俗又作縿縿本音衫,繹繭爲絲,下平14右
713,豪,心豪平,蘇遭,,臊,,腥臊,,下平14右
713,豪,心豪平,蘇遭,,鰠,,魚名,,下平14右
713,豪,心豪平,蘇遭,,溞,,淅米,,下平14右
713,豪,心豪平,蘇遭,,颾,,風聲,,下平14右
713,豪,心豪平,蘇遭,,鱢,,鯹臭,,下平14右
713,豪,心豪平,蘇遭,,𣔱,㮴,說文曰船總名也亦作𣔱,,下平14右
713,豪,心豪平,蘇遭,,䑹,艘,上同亦作䑹,說文曰船總名也亦作𣔱,下平14右
713,豪,心豪平,蘇遭,,𠋺,,驕也,,下平14右
713,豪,心豪平,蘇遭,,慅,,恐懼,,下平14右
714,豪,並豪平,薄襃,,袍,,長襦也薄襃切三,,下平14右
714,豪,並豪平,薄襃,,袌,,上同,長襦也薄襃切三,下平14右
714,豪,並豪平,薄襃,,軳,,戾也又車軫也,,下平14右
715,豪,幫豪平,博毛,,襃,,進揚美也說文作𧛙衣博裾也又姓禹後因國爲氏博毛切四,,下平14右
715,豪,幫豪平,博毛,,褒,,俗,進揚美也說文作𧛙衣博裾也又姓禹後因國爲氏博毛切四,下平14右
715,豪,幫豪平,博毛,,𠅬,,吳主四子字名盟也,,下平14右
715,豪,幫豪平,博毛,,𨚔,,地名,,下平14右
716,豪,定豪平,徒刀,,陶,,陶甄尸子曰夏桀臣昆吾作陶周書神農作瓦器又陶正官名齊職儀曰左右甄官署掌塼瓦之作也又喜也正也化也亦姓陶唐之後今出丹陽徒刀切二十五,,下平14右
716,豪,定豪平,徒刀,,䛬,,詜䛬言不節說文曰往來言也一曰小兒未能正言也一曰祝也,,下平14右
716,豪,定豪平,徒刀,,䛌,,上同,詜䛬言不節說文曰往來言也一曰小兒未能正言也一曰祝也,下平14右
716,豪,定豪平,徒刀,,咷,,號咷,,下平14右
716,豪,定豪平,徒刀,,桃,,果木名鄴中記石虎苑中有句鼻桃重二斤又姓何氏姓苑云今西陽人後趙石勒將有桃豹,,下平14右
716,豪,定豪平,徒刀,,綯,,爾雅曰綯絞也謂糾絞繩索也,,下平14右
716,豪,定豪平,徒刀,,燾,,覆燾也又徒到切,,下平14右
716,豪,定豪平,徒刀,,逃,,去也避也亡也,,下平14右
716,豪,定豪平,徒刀,,鼗,,大者謂之麻小者謂之料又小鼓著柄者,,下平14右
716,豪,定豪平,徒刀,,鞀,,,大者謂之麻小者謂之料又小鼓著柄者,下平14右
716,豪,定豪平,徒刀,,鞉,,並上同,大者謂之麻小者謂之料又小鼓著柄者,下平14右
716,豪,定豪平,徒刀,,濤,,波濤,,下平14右
716,豪,定豪平,徒刀,,掏,,掏擇,,下平14右
716,豪,定豪平,徒刀,,檮,,春秋傳云檮杌杜預曰凶頑無儔匹之皃,,下平14右
716,豪,定豪平,徒刀,,騊,,說文曰騊駼北野之良馬又山海經曰北海有獸狀如馬名騊駼,,下平14右
716,豪,定豪平,徒刀,,萄,,蒲萄,,下平14右
716,豪,定豪平,徒刀,,翿,,纛也亦作翢舞者所執也又音導,,下平14右
716,豪,定豪平,徒刀,,䬞,,大風,,下平14右
716,豪,定豪平,徒刀,,匋,,養也,,下平14右
716,豪,定豪平,徒刀,,啕,,多言,,下平14右
716,豪,定豪平,徒刀,,翢,,羽葆幢六音𠬢,,下平14右
716,豪,定豪平,徒刀,,錭,,錭鈍也,,下平14右
716,豪,定豪平,徒刀,,駣,,馬四歲也,,下平14右
716,豪,定豪平,徒刀,,蜪,,蝗子,,下平14右
716,豪,定豪平,徒刀,,裪,,𧝃裪衣袖,,下平14右
717,豪,精豪平,作曹,,糟,,粕也作曹切九,,下平14右
717,豪,精豪平,作曹,,𦵩,,上同,粕也作曹切九,下平14右
717,豪,精豪平,作曹,,醩,,俗,粕也作曹切九,下平14右
717,豪,精豪平,作曹,,遭,,遭逢,,下平14右
717,豪,精豪平,作曹,,㷮,,火餘木也,,下平14右
717,豪,精豪平,作曹,,槽,,果華實相半也又才刀切,,下平14右
717,豪,精豪平,作曹,,傮,,終也,,下平14右
717,豪,精豪平,作曹,,𣩒,,上同,終也,下平14右
717,豪,精豪平,作曹,,㡟,,藉也,,下平14左
718,豪,疑豪平,五勞,,敖,,游也說文作𢾕亦姓顓頊大敖之後或作遨五勞切二十五,,下平14左
718,豪,疑豪平,五勞,,遨,,上同,游也說文作𢾕亦姓顓頊大敖之後或作遨五勞切二十五,下平14左
718,豪,疑豪平,五勞,,翱,,翱翔,,下平14左
718,豪,疑豪平,五勞,,聱,,不聽又五交切,,下平14左
718,豪,疑豪平,五勞,,驁,,駿馬,,下平14左
718,豪,疑豪平,五勞,,熬,,煎也,,下平14左
718,豪,疑豪平,五勞,,嶅,,山多小石,,下平14左
718,豪,疑豪平,五勞,,獒,,犬高四尺,,下平14左
718,豪,疑豪平,五勞,,滶,,水名出南陽魯陽縣,,下平14左
718,豪,疑豪平,五勞,,蔜,,繁縷蔓生或曰雞腸草也,,下平14左
